id;shape;color;clarity;report;type;cut
10010211;Round;D;SI1;GIA;natural;Super Ideal
9739995;Round;E;SI1;GIA;natural;Super Ideal
10062852;Round;E;SI1;GIA;natural;Ideal
9930152;Round;G;VS2;IGI;natural;Ideal
10080966;Princess;F;VS2;GIA;natural;Ideal
9951974;Round;H;VVS1;GIA;natural;Ideal
10083906;Round;J;VVS1;GIA;natural;Super Ideal
9879737;Round;D;VS2;GIA;natural;Very Good
10084984;Round;E;SI2;GIA;natural;Very Good
10085662;Round;G;VS1;GIA;natural;Super Ideal
10083607;Round;F;VS2;GIA;natural;Very Good
10085111;Round;F;SI2;GIA;natural;Ideal
10086168;Round;F;VS1;GIA;natural;Very Good
10087191;Round;H;SI1;GIA;natural;Super Ideal
10088243;Round;D;VS2;GIA;natural;Super Ideal
10079950;Round;E;VVS2;GIA;natural;Very Good
9900922;Round;E;SI1;GIA;natural;Super Ideal
9740106;Round;G;VS1;GIA;natural;Super Ideal
9655111;Round;D;VS1;GIA;natural;Super Ideal
9702229;Round;D;SI1;GIA;natural;Ideal
9990286;Pear;D;VS2;GIA;natural;Ideal
10021462;Round;D;SI2;GIA;natural;Super Ideal
10003308;Oval;E;VS2;GIA;natural;Ideal
9701966;Round;D;VS2;GIA;natural;Ideal
9598340;Round;D;VS1;GIA;natural;Super Ideal
9847673;Round;F;VS1;GIA;natural;Ideal
10011376;Oval;F;SI2;GIA;natural;Ideal
9946824;Emerald;F;VS2;GIA;natural;Ideal
9991704;Round;F;SI2;GIA;natural;Very Good
9721368;Round;D;VS1;GIA;natural;Super Ideal
9753802;Round;D;VS1;GIA;natural;Very Good
10003262;Pear;E;VVS2;GIA;natural;Ideal
9844789;Round;H;VVS2;GIA;natural;Super Ideal
9958708;Oval;D;VS2;GIA;natural;Very Good
9845088;Round;H;VVS1;GIA;natural;Super Ideal
9747304;Round;F;VS2;GIA;natural;Super Ideal
9959299;Pear;D;SI1;GIA;natural;Ideal
9972776;Round;E;SI1;GIA;natural;Super Ideal
9786872;Round;D;VVS2;GIA;natural;Ideal
10021422;Round;F;SI1;GIA;natural;Super Ideal
9702396;Round;H;IF;GIA;natural;Super Ideal
9965165;Marquise;D;SI2;GIA;natural;Ideal
10024222;Round;H;SI2;GIA;natural;Super Ideal
9858474;Heart;E;VS1;GIA;natural;Ideal
10011726;Oval;F;VS1;GIA;natural;Ideal
9928598;Pear;F;IF;GIA;natural;Ideal
9894607;Princess;J;SI1;GIA;natural;Fair
9892303;Princess;G;VVS2;GIA;natural;Very Good
9978052;Round;I;SI1;GIA;natural;Super Ideal
10015032;Round;F;VS1;GIA;natural;Super Ideal
9562591;Round;F;VS1;GIA;natural;Super Ideal
9982243;Round;E;SI1;GIA;natural;Ideal
9881025;Round;E;SI1;GIA;natural;Super Ideal
9668847;Round;J;VVS1;GIA;natural;Very Good
9754451;Round;G;VVS1;GIA;natural;Super Ideal
10049833;Round;J;VVS2;GIA;natural;Very Good
10018460;Round;G;VS1;GIA;natural;Super Ideal
9991273;Round;E;SI1;GIA;natural;Ideal
9628059;Round;E;VVS1;GIA;natural;Very Good
9721772;Round;G;VS1;GIA;natural;Super Ideal
10028475;Emerald;G;VS2;GIA;natural;Super Ideal
9908205;Round;E;SI1;GIA;natural;Super Ideal
9874760;Round;J;VS1;GIA;natural;Ideal
9641471;Round;G;SI1;GIA;natural;Very Good
10027887;Round;H;SI1;GIA;natural;Super Ideal
10072597;Round;G;VVS2;GIA;natural;Very Good
9241359;Round;E;VVS2;GIA;natural;Super Ideal
9242926;Round;E;VVS2;GIA;natural;Super Ideal
9404926;Round;D;VVS2;GIA;natural;Super Ideal
10016858;Round;D;VVS2;GIA;natural;Super Ideal
9702082;Round;F;VVS1;GIA;natural;Super Ideal
9406400;Round;F;VVS2;GIA;natural;Super Ideal
9726920;Round;D;VVS2;GIA;natural;Super Ideal
9754677;Round;F;VVS1;GIA;natural;Super Ideal
9831849;Round;G;VVS2;GIA;natural;Super Ideal
9908410;Round;E;SI1;GIA;natural;Super Ideal
9874756;Round;E;SI1;GIA;natural;Super Ideal
10073018;Round;I;VVS1;GIA;natural;Ideal
10010997;Oval;E;VVS2;GIA;natural;Ideal
9913276;Round;G;VVS2;GIA;natural;Super Ideal
10061240;Round;E;SI1;GIA;natural;Super Ideal
9901027;Round;G;VS2;GIA;natural;Very Good
9925950;Pear;E;VS2;GIA;natural;Ideal
9735705;Round;H;VVS1;GIA;natural;Super Ideal
9964071;Round;F;VS2;GIA;natural;Super Ideal
9996651;Round;E;VS2;GIA;natural;Super Ideal
10085203;Round;G;VVS1;GIA;natural;Super Ideal
10083699;Round;F;VVS1;GIA;natural;Super Ideal
10082389;Round;H;VS1;GIA;natural;Super Ideal
10083247;Emerald;E;VS1;GIA;natural;Super Ideal
10086652;Round;F;VS2;GIA;natural;Very Good
10082556;Round;F;VS1;GIA;natural;Very Good
10079870;Round;G;IF;GIA;natural;Very Good
10048804;Round;E;SI1;GIA;natural;Ideal
10079363;Marquise;D;VS1;GIA;natural;Very Good
9929249;Round;E;VS1;GIA;natural;Super Ideal
9880313;Pear;F;VS1;GIA;natural;Super Ideal
10022865;Round;I;SI2;GIA;natural;Ideal
9927824;Emerald;D;VVS1;GIA;natural;Ideal
9970030;Pear;D;SI1;GIA;natural;Ideal
9947252;Oval;F;VS2;GIA;natural;Super Ideal
9952747;Emerald;E;VS1;GIA;natural;Very Good
10028783;Oval;E;VS1;GIA;natural;Very Good
10018019;Oval;D;VS1;GIA;natural;Very Good
9959462;Oval;D;SI1;GIA;natural;Ideal
9802301;Round;D;VVS2;GIA;natural;Super Ideal
10012468;Oval;F;VS1;GIA;natural;Ideal
10049563;Marquise;G;SI1;GIA;natural;Ideal
10087934;Round;D;SI2;GIA;natural;Super Ideal
9946346;Oval;F;VVS2;GIA;natural;Ideal
9979508;Princess;G;SI1;GIA;natural;Very Good
9694629;Round;F;VS1;GIA;natural;Super Ideal
9922312;Pear;D;VS1;GIA;natural;Ideal
9905153;Pear;D;VS2;GIA;natural;Ideal
9881360;Round;F;SI2;GIA;natural;Super Ideal
9964713;Oval;E;SI1;GIA;natural;Ideal
10089616;Heart;D;VS2;GIA;natural;Very Good
10088643;Heart;D;SI1;GIA;natural;Very Good
10091268;Round;E;SI2;GIA;natural;Super Ideal
10091278;Oval;I;SI2;GIA;natural;Very Good
10078526;Round;G;VVS2;GIA;natural;Super Ideal
9878105;Princess;F;SI1;GIA;natural;Ideal
9828878;Princess;D;VVS2;GIA;natural;Ideal
10001858;Princess;E;VS1;GIA;natural;Good
9892566;Marquise;F;VS2;GIA;natural;Very Good
9892507;Marquise;G;VS2;GIA;natural;Super Ideal
9841076;Round;I;IF;GIA;natural;Ideal
9842218;Round;I;IF;GIA;natural;Super Ideal
9975604;Round;I;IF;GIA;natural;Super Ideal
9965001;Round;F;SI2;GIA;natural;Ideal
9969323;Round;F;SI2;GIA;natural;Ideal
9977871;Round;G;SI1;GIA;natural;Good
9978196;Round;F;SI2;GIA;natural;Very Good
10014752;Round;E;VS1;GIA;natural;Super Ideal
9563237;Round;F;VS2;GIA;natural;Super Ideal
10028721;Emerald;F;VVS1;GIA;natural;Ideal
9848703;Round;E;SI1;GIA;natural;Super Ideal
9927827;Pear;F;VS2;GIA;natural;Ideal
10027360;Round;E;VVS2;GIA;natural;Super Ideal
9618783;Emerald;E;SI2;GIA;natural;Very Good
9841388;Round;F;VVS2;GIA;natural;Super Ideal
9921954;Round;D;VS1;GIA;natural;Super Ideal
9688324;Round;E;VVS2;GIA;natural;Super Ideal
9930178;Round;H;VVS2;IGI;natural;Good
9947371;Oval;E;VVS1;GIA;natural;Ideal
9925359;Pear;D;VS1;GIA;natural;Ideal
9925312;Pear;D;VVS2;GIA;natural;Ideal
9944518;Oval;F;VVS2;GIA;natural;Ideal
9736046;Round;F;VS1;GIA;natural;Super Ideal
9989470;Emerald;E;VVS2;GIA;natural;Ideal
9989407;Oval;E;VS1;GIA;natural;Ideal
9947465;Emerald;D;VS1;GIA;natural;Super Ideal
9923004;Pear;E;VS1;GIA;natural;Ideal
9672297;Round;E;SI1;GIA;natural;Super Ideal
9586483;Round;D;VVS1;GIA;natural;Ideal
9588818;Round;E;SI1;GIA;natural;Ideal
10070344;Round;G;SI1;GIA;natural;Ideal
9841026;Round;D;VVS2;GIA;natural;Super Ideal
9404997;Round;D;VVS2;GIA;natural;Super Ideal
9406301;Round;D;VVS2;GIA;natural;Super Ideal
9243802;Round;E;VVS1;GIA;natural;Super Ideal
9242188;Round;F;VVS1;GIA;natural;Super Ideal
9246165;Round;F;VVS1;GIA;natural;Super Ideal
9841201;Round;D;VVS2;GIA;natural;Super Ideal
9967289;Round;D;VVS2;GIA;natural;Super Ideal
10027171;Round;D;VVS2;GIA;natural;Super Ideal
9967191;Round;D;VVS2;GIA;natural;Super Ideal
9746208;Round;F;VS2;GIA;natural;Ideal
9821049;Round;H;VVS2;GIA;natural;Super Ideal
10069712;Round;E;SI1;GIA;natural;Ideal
9694756;Round;H;VS2;GIA;natural;Super Ideal
9801527;Round;E;SI1;GIA;natural;Super Ideal
9945993;Emerald;F;SI1;GIA;natural;Ideal
9918531;Round;D;SI1;GIA;natural;Ideal
9831242;Round;H;VVS1;GIA;natural;Super Ideal
9923269;Round;G;VVS1;GIA;natural;Ideal
9990221;Round;E;SI1;GIA;natural;Super Ideal
9812334;Round;F;VS2;GIA;natural;Ideal
9739666;Round;G;VS1;GIA;natural;Super Ideal
9900752;Round;I;IF;GIA;natural;Super Ideal
10011094;Oval;D;VS1;GIA;natural;Super Ideal
10000519;Round;I;VVS1;GIA;natural;Super Ideal
10046129;Round;D;VS2;GIA;natural;Very Good
10063152;Round;G;SI1;GIA;natural;Super Ideal
10011078;Round;D;SI1;GIA;natural;Super Ideal
10084293;Round;J;VVS1;GIA;natural;Super Ideal
10083830;Round;E;SI1;GIA;natural;Ideal
10086365;Round;F;VVS2;GIA;natural;Super Ideal
10085179;Round;G;VVS1;GIA;natural;Very Good
10086827;Emerald;E;IF;GIA;natural;Ideal
10087253;Round;I;VS2;GIA;natural;Very Good
10054527;Round;F;VVS2;GIA;natural;Very Good
10021024;Round;D;SI1;GIA;natural;Super Ideal
9973840;Round;D;VS1;GIA;natural;Very Good
10065837;Marquise;D;VS2;GIA;natural;Ideal
10018659;Round;E;SI1;GIA;natural;Ideal
9965310;Pear;H;SI2;GIA;natural;Ideal
10022116;Emerald;F;VVS1;GIA;natural;Ideal
10089319;Round;H;SI1;GIA;natural;Ideal
9925742;Round;G;VS1;GIA;natural;Very Good
10016762;Marquise;F;VVS2;GIA;natural;Ideal
9930691;Round;E;SI1;GIA;natural;Super Ideal
9974207;Round;D;SI1;GIA;natural;Ideal
9836722;Princess;D;VS1;GIA;natural;Ideal
9861404;Emerald;E;VS1;GIA;natural;Ideal
10001877;Pear;E;VVS1;GIA;natural;Ideal
9923943;Round;G;SI1;GIA;natural;Super Ideal
10017733;Round;D;SI2;GIA;natural;Super Ideal
10073482;Round;F;SI2;GIA;natural;Super Ideal
10048728;Round;F;SI1;GIA;natural;Super Ideal
9974744;Oval;F;VS2;GIA;natural;Very Good
9958382;Emerald;D;VS2;GIA;natural;Ideal
10089432;Heart;G;VS1;GIA;natural;Ideal
10090225;Round;E;SI1;GIA;natural;Super Ideal
9944137;Marquise;D;VS2;GIA;natural;Very Good
9997384;Heart;F;VS2;GIA;natural;Very Good
10065370;Pear;F;SI1;GIA;natural;Very Good
10088632;Heart;E;VS2;GIA;natural;Ideal
10091616;Oval;E;VS2;GIA;natural;Very Good
10091065;Round;E;SI1;GIA;natural;Ideal
10090984;Heart;H;VS2;GIA;natural;Ideal
10090685;Emerald;D;VS1;GIA;natural;Very Good
10091184;Pear;D;VS1;GIA;natural;Ideal
10091660;Round;F;SI1;GIA;natural;Super Ideal
9878669;Princess;E;SI1;GIA;natural;Very Good
9877452;Princess;F;SI1;GIA;natural;Ideal
9828454;Princess;F;VS2;GIA;natural;Ideal
10001845;Princess;D;SI1;GIA;natural;Ideal
9983836;Princess;E;VS1;GIA;natural;Ideal
9892358;Marquise;J;VVS2;GIA;natural;Very Good
9840444;Round;I;IF;GIA;natural;Ideal
9840590;Round;H;IF;GIA;natural;Super Ideal
9982752;Round;J;VVS1;GIA;natural;Very Good
10031155;Pear;H;VS1;GIA;natural;Very Good
9951107;Round;F;SI2;GIA;natural;Ideal
9970164;Round;F;SI2;GIA;natural;Ideal
9977584;Round;E;SI2;GIA;natural;Ideal
9944682;Emerald;I;SI1;GIA;natural;Ideal
9926186;Round;F;SI1;GIA;natural;Super Ideal
9982426;Round;E;SI1;GIA;natural;Ideal
10053013;Emerald;E;VS2;GIA;natural;Super Ideal
9789937;Round;F;VVS2;GIA;natural;Super Ideal
9982534;Round;E;SI1;GIA;natural;Ideal
9526229;Round;F;VVS1;GIA;natural;Very Good
10039570;Round;G;VS2;GIA;natural;Super Ideal
9973493;Round;I;VVS2;GIA;natural;Super Ideal
9921421;Round;D;VS2;GIA;natural;Very Good
9687856;Round;D;VVS2;GIA;natural;Super Ideal
9946965;Oval;D;VS2;GIA;natural;Ideal
9998354;Pear;E;VVS1;GIA;natural;Super Ideal
9923117;Round;D;SI2;GIA;natural;Super Ideal
9721833;Round;D;VS1;GIA;natural;Ideal
9936517;Round;D;SI1;GIA;natural;Ideal
9951802;Marquise;D;VS2;GIA;natural;Ideal
9997949;Round;D;SI2;GIA;natural;Super Ideal
9721816;Round;E;VS2;GIA;natural;Ideal
9854678;Round;E;SI1;GIA;natural;Super Ideal
10002226;Round;J;VS2;GIA;natural;Ideal
10065872;Round;H;SI1;GIA;natural;Super Ideal
9543378;Round;G;VVS1;GIA;natural;Super Ideal
10070794;Round;F;SI1;GIA;natural;Ideal
9905519;Heart;H;VS1;GIA;natural;Ideal
9576683;Round;E;VVS2;GIA;natural;Super Ideal
9907759;Round;D;VVS2;GIA;natural;Super Ideal
9244014;Round;D;VVS2;GIA;natural;Ideal
9967186;Round;E;VVS1;GIA;natural;Ideal
9576562;Round;E;VVS2;GIA;natural;Super Ideal
10073158;Round;F;VS1;GIA;natural;Very Good
10072849;Round;G;VVS2;GIA;natural;Very Good
9926251;Round;D;SI1;GIA;natural;Ideal
9638509;Round;E;VS2;GIA;natural;Ideal
9899680;Round;F;VS1;GIA;natural;Ideal
10010735;Round;G;SI1;GIA;natural;Super Ideal
9805790;Round;H;VVS1;GIA;natural;Super Ideal
9694325;Round;F;VS2;GIA;natural;Super Ideal
9923748;Pear;D;SI1;GIA;natural;Good
10069592;Emerald;F;SI1;GIA;natural;Ideal
9964113;Round;E;SI1;GIA;natural;Super Ideal
10069684;Round;D;SI1;GIA;natural;Very Good
9851526;Round;H;VVS1;GIA;natural;Super Ideal
10074375;Round;H;SI1;GIA;natural;Ideal
10073716;Round;G;SI2;GIA;natural;Super Ideal
9996645;Round;F;VVS1;GIA;natural;Super Ideal
10079986;Round;E;VVS2;GIA;natural;Super Ideal
10086130;Round;F;IF;GIA;natural;Super Ideal
10083866;Round;G;VS2;GIA;natural;Super Ideal
10085743;Round;D;VVS2;GIA;natural;Super Ideal
10081428;Heart;F;VS2;GIA;natural;Very Good
10074396;Round;D;VVS2;GIA;natural;Very Good
10088470;Round;E;VVS1;GIA;natural;Very Good
10088321;Round;E;VVS1;GIA;natural;Very Good
10070025;Round;D;VVS2;GIA;natural;Ideal
9904868;Round;H;SI1;GIA;natural;Very Good
9550753;Round;G;VVS1;GIA;natural;Super Ideal
10022286;Emerald;E;VVS1;GIA;natural;Ideal
9867631;Round;D;SI1;GIA;natural;Ideal
9923514;Marquise;F;VS1;GIA;natural;Ideal
9898884;Round;D;SI1;GIA;natural;Ideal
9951462;Heart;D;VS2;GIA;natural;Very Good
10016723;Round;D;SI1;GIA;natural;Ideal
9952625;Oval;J;VS1;GIA;natural;Ideal
10079445;Oval;E;VS2;GIA;natural;Ideal
10017982;Emerald;D;VS1;GIA;natural;Ideal
9908704;Round;F;VS1;GIA;natural;Super Ideal
10048882;Round;F;SI1;GIA;natural;Super Ideal
10022458;Round;D;SI1;GIA;natural;Ideal
9841444;Round;H;IF;GIA;natural;Super Ideal
10021160;Round;F;SI1;GIA;natural;Super Ideal
9741918;Oval;D;VS2;GIA;natural;Ideal
9967710;Pear;G;VS1;GIA;natural;Ideal
9707843;Round;E;VVS2;GIA;natural;Super Ideal
9919714;Pear;E;VVS2;GIA;natural;Very Good
9931372;Round;G;VVS2;GIA;natural;Ideal
9945009;Round;F;SI2;GIA;natural;Ideal
9931135;Round;F;SI1;GIA;natural;Very Good
9903565;Heart;G;VS1;GIA;natural;Ideal
10087999;Oval;D;VVS1;GIA;natural;Ideal
10091063;Round;I;VS2;GIA;natural;Ideal
10090595;Emerald;D;VS1;GIA;natural;Ideal
9878680;Princess;F;SI1;GIA;natural;Very Good
9878421;Princess;F;SI1;GIA;natural;Ideal
9829618;Princess;F;SI1;GIA;natural;Very Good
9952446;Pear;F;VS1;GIA;natural;Ideal
10000008;Princess;D;VVS2;GIA;natural;Fair
9970236;Princess;D;VS2;GIA;natural;Ideal
9935534;Round;D;SI1;GIA;natural;Ideal
9839960;Round;I;IF;GIA;natural;Ideal
9842148;Round;I;IF;GIA;natural;Ideal
9909978;Round;J;SI2;GIA;natural;Super Ideal
9952665;Round;F;SI1;GIA;natural;Ideal
9839178;Round;E;VS2;HRD;natural;Very Good
9978155;Round;G;SI1;GIA;natural;Good
9977635;Round;J;VVS1;GIA;natural;Very Good
9944930;Emerald;E;VVS1;GIA;natural;Super Ideal
9908517;Round;E;SI1;GIA;natural;Super Ideal
9569092;Round;F;VVS2;GIA;natural;Super Ideal
9789754;Round;H;IF;GIA;natural;Super Ideal
9983092;Emerald;F;VS2;GIA;natural;Ideal
9547265;Round;G;VVS1;GIA;natural;Super Ideal
9889987;Oval;E;VS1;GIA;natural;Ideal
9931131;Round;G;SI2;GIA;natural;Super Ideal
9918819;Oval;F;VVS1;GIA;natural;Ideal
9943004;Round;G;VS2;GIA;natural;Super Ideal
10018174;Round;I;VVS1;GIA;natural;Super Ideal
9688221;Round;F;VS1;GIA;natural;Super Ideal
9930217;Round;H;VVS2;IGI;natural;Ideal
9951384;Emerald;E;VVS2;GIA;natural;Super Ideal
9964023;Round;E;SI1;GIA;natural;Super Ideal
9823318;Round;E;SI1;GIA;natural;Super Ideal
9982015;Emerald;D;VVS2;GIA;natural;Ideal
9944265;Emerald;E;VS1;GIA;natural;Ideal
9990009;Pear;E;VVS2;GIA;natural;Ideal
9713068;Round;E;VS2;GIA;natural;Very Good
9638375;Round;D;VVS2;GIA;natural;Super Ideal
9686601;Round;F;VVS2;GIA;natural;Super Ideal
10004492;Round;H;VVS2;GIA;natural;Ideal
9964062;Round;F;SI1;GIA;natural;Super Ideal
10069653;Round;I;SI1;GIA;natural;Super Ideal
10070060;Round;D;VS1;GIA;natural;Super Ideal
9801603;Round;D;SI1;GIA;natural;Ideal
10029783;Round;I;VVS2;GIA;natural;Ideal
9854935;Round;H;VVS1;GIA;natural;Super Ideal
9880389;Round;H;VS2;GIA;natural;Very Good
9952319;Emerald;F;VS1;GIA;natural;Good
10072773;Round;J;VS2;GIA;natural;Super Ideal
10016883;Round;D;VVS2;GIA;natural;Super Ideal
10018912;Round;D;VVS2;GIA;natural;Super Ideal
9702057;Round;D;VVS2;GIA;natural;Super Ideal
9967294;Round;D;VVS2;GIA;natural;Super Ideal
9404523;Round;D;VVS2;GIA;natural;Super Ideal
10073649;Round;I;SI2;GIA;natural;Good
9605729;Round;H;VVS1;GIA;natural;Super Ideal
9816800;Round;F;VS2;GIA;natural;Super Ideal
9746289;Round;F;VS2;GIA;natural;Super Ideal
10011023;Pear;D;SI1;GIA;natural;Ideal
10011156;Oval;D;VS1;GIA;natural;Ideal
9861039;Round;E;SI1;GIA;natural;Super Ideal
9494015;Round;G;IF;GIA;natural;Super Ideal
10002622;Round;E;SI1;GIA;natural;Super Ideal
9943508;Emerald;D;VS2;GIA;natural;Super Ideal
9898378;Round;D;SI1;GIA;natural;Super Ideal
10069724;Round;E;SI1;GIA;natural;Ideal
9899788;Round;F;VS1;GIA;natural;Very Good
9818703;Round;H;VVS1;GIA;natural;Ideal
9694712;Round;F;VS1;GIA;natural;Super Ideal
10085561;Round;H;VVS1;GIA;natural;Super Ideal
10077656;Round;J;VS1;GIA;natural;Very Good
10079033;Round;I;SI1;GIA;natural;Super Ideal
9739706;Round;G;VVS2;GIA;natural;Super Ideal
10083511;Round;G;VS2;GIA;natural;Super Ideal
10039347;Oval;D;VVS2;GIA;natural;Ideal
10080901;Oval;D;SI1;GIA;natural;Very Good
10083576;Round;H;VVS1;GIA;natural;Super Ideal
10082300;Round;G;VS2;GIA;natural;Super Ideal
10081919;Round;I;VVS1;GIA;natural;Super Ideal
10088327;Round;D;VVS2;GIA;natural;Very Good
10087517;Round;D;VVS1;GIA;natural;Very Good
10054574;Round;E;VS1;GIA;natural;Very Good
10054686;Round;D;VVS1;GIA;natural;Very Good
10054702;Round;E;VVS2;GIA;natural;Very Good
9943745;Oval;D;VS1;GIA;natural;Ideal
9968736;Round;E;SI1;GIA;natural;Super Ideal
10048884;Round;E;SI1;GIA;natural;Ideal
9897217;Round;F;VS1;GIA;natural;Ideal
10018357;Round;E;SI1;GIA;natural;Super Ideal
10048844;Emerald;D;VVS2;GIA;natural;Ideal
9544032;Round;G;VVS2;GIA;natural;Super Ideal
10049484;Pear;H;SI1;GIA;natural;Ideal
10088099;Round;J;VS1;GIA;natural;Ideal
9857830;Oval;F;SI1;GIA;natural;Very Good
9973946;Round;G;VVS1;GIA;natural;Very Good
9929181;Round;E;VS2;GIA;natural;Very Good
9972576;Oval;D;VS1;GIA;natural;Ideal
10016720;Round;F;SI1;GIA;natural;Super Ideal
10061735;Round;G;VS1;GIA;natural;Very Good
9864888;Round;E;SI1;GIA;natural;Super Ideal
10087697;Round;G;SI1;GIA;natural;Super Ideal
9943951;Round;G;VS2;GIA;natural;Good
9989947;Pear;E;VS2;GIA;natural;Good
9991104;Heart;D;VS2;GIA;natural;Very Good
9905410;Oval;E;SI1;GIA;natural;Ideal
10002942;Princess;E;VVS2;GIA;natural;Ideal
9717582;Oval;F;SI1;GIA;natural;Very Good
9934262;Round;F;SI2;GIA;natural;Super Ideal
9957325;Round;D;SI1;GIA;natural;Very Good
9933406;Pear;I;VS1;GIA;natural;Ideal
9802735;Heart;G;VS1;GIA;natural;Ideal
9989935;Heart;F;VS2;GIA;natural;Ideal
9953752;Marquise;D;VS2;GIA;natural;Very Good
9881196;Oval;D;VS2;GIA;natural;Ideal
10091834;Pear;G;VS1;GIA;natural;Ideal
10087725;Emerald;I;SI1;GIA;natural;Very Good
9809173;Round;J;VS1;GIA;natural;Super Ideal
10090942;Heart;F;VS2;GIA;natural;Very Good
10091890;Pear;J;VS2;GIA;natural;Very Good
10091496;Round;J;VS2;GIA;natural;Super Ideal
9857225;Round;F;VS2;GIA;natural;Very Good
9878278;Princess;F;SI1;GIA;natural;Very Good
9829805;Princess;F;VS2;GIA;natural;Ideal
9829648;Princess;F;SI1;GIA;natural;Very Good
9999978;Pear;F;SI2;GIA;natural;Very Good
9919780;Pear;G;SI2;GIA;natural;Ideal
9892518;Princess;G;VVS2;GIA;natural;Very Good
9892222;Princess;H;VVS1;GIA;natural;Very Good
9647823;Round;F;IF;GIA;natural;Super Ideal
10041505;Round;J;VVS1;GIA;natural;Very Good
9894617;Round;F;VS2;GIA;natural;Ideal
9983821;Round;I;VVS1;GIA;natural;Very Good
9953106;Round;F;SI2;GIA;natural;Ideal
10019986;Round;H;SI1;GIA;natural;Very Good
9978206;Round;J;VVS2;GIA;natural;Very Good
10014937;Round;D;VS2;GIA;natural;Ideal
10051227;Round;J;VVS2;GIA;natural;Ideal
10053239;Pear;F;VS2;GIA;natural;Ideal
9605606;Round;E;VS1;GIA;natural;Ideal
9626629;Round;D;VS1;GIA;natural;Super Ideal
9566079;Round;G;VS2;GIA;natural;Super Ideal
9588385;Round;D;VS2;GIA;natural;Very Good
9250788;Marquise;F;SI2;GIA;natural;Very Good
9831993;Round;H;VVS1;GIA;natural;Super Ideal
10017101;Round;F;VS1;GIA;natural;Very Good
9943196;Round;F;VS1;GIA;natural;Super Ideal
9688351;Round;F;VS1;GIA;natural;Very Good
9591397;Round;F;VS2;GIA;natural;Ideal
9990203;Emerald;D;VS1;GIA;natural;Ideal
9821192;Round;D;VS2;GIA;natural;Ideal
9946730;Emerald;E;VS1;GIA;natural;Ideal
10002003;Round;G;SI1;GIA;natural;Super Ideal
10053266;Round;H;VS2;GIA;natural;Ideal
9642615;Round;D;VS1;GIA;natural;Super Ideal
9947260;Emerald;H;VS2;GIA;natural;Ideal
9997065;Round;E;SI1;GIA;natural;Super Ideal
10061265;Round;E;SI1;GIA;natural;Ideal
9957430;Round;D;VS1;GIA;natural;Ideal
10063196;Round;E;SI1;GIA;natural;Ideal
9547973;Round;G;VS1;GIA;natural;Super Ideal
9953747;Round;F;VS1;GIA;natural;Good
9692593;Round;G;VS1;GIA;natural;Super Ideal
9997729;Round;D;SI1;GIA;natural;Super Ideal
9900190;Round;I;VS2;GIA;natural;Super Ideal
9922570;Round;E;SI1;GIA;natural;Very Good
9964976;Emerald;D;VVS2;GIA;natural;Ideal
9967256;Round;E;VVS2;GIA;natural;Super Ideal
9246389;Round;D;VVS2;GIA;natural;Super Ideal
9241594;Round;E;VVS1;GIA;natural;Super Ideal
10073090;Round;D;VS2;GIA;natural;Very Good
9244152;Round;D;VVS2;GIA;natural;Super Ideal
9684099;Round;D;VVS2;GIA;natural;Super Ideal
9967194;Round;E;VVS1;GIA;natural;Super Ideal
10015935;Round;D;VVS2;GIA;natural;Super Ideal
9406074;Round;E;IF;GIA;natural;Super Ideal
9597764;Round;D;VVS2;GIA;natural;Super Ideal
9925331;Pear;D;VVS1;GIA;natural;Ideal
9832239;Round;E;SI1;GIA;natural;Super Ideal
9926061;Pear;D;VS1;GIA;natural;Ideal
9801586;Round;E;SI1;GIA;natural;Super Ideal
9573183;Round;H;IF;GIA;natural;Super Ideal
9928703;Marquise;G;VVS2;GIA;natural;Ideal
9831391;Round;H;VVS1;GIA;natural;Super Ideal
9947280;Oval;G;VVS1;GIA;natural;Ideal
9897067;Round;E;SI1;GIA;natural;Super Ideal
9967896;Round;E;VS1;GIA;natural;Ideal
10002063;Round;D;SI1;GIA;natural;Super Ideal
9997795;Round;G;VS2;GIA;natural;Ideal
10083924;Round;I;VS2;GIA;natural;Super Ideal
10085101;Round;I;VS2;GIA;natural;Very Good
10086110;Round;I;SI1;GIA;natural;Super Ideal
10086052;Round;F;VS1;GIA;natural;Very Good
10083074;Round;D;VS2;GIA;natural;Ideal
10088265;Round;D;VVS2;GIA;natural;Very Good
10080047;Round;E;VVS2;GIA;natural;Very Good
10004446;Round;H;VVS1;GIA;natural;Ideal
9935955;Round;F;SI2;GIA;natural;Super Ideal
9735739;Round;D;VVS2;GIA;natural;Super Ideal
9841075;Round;E;SI1;GIA;natural;Super Ideal
10078940;Marquise;E;VVS1;GIA;natural;Super Ideal
9740806;Oval;D;SI2;GIA;natural;Ideal
9899746;Round;D;SI1;GIA;natural;Super Ideal
9840265;Round;J;VVS1;GIA;natural;Very Good
9946755;Oval;F;VVS2;GIA;natural;Ideal
9909259;Heart;F;VS2;GIA;natural;Ideal
10079345;Oval;D;VS1;GIA;natural;Ideal
9927829;Round;F;SI2;GIA;natural;Super Ideal
9893021;Round;F;SI2;GIA;natural;Super Ideal
9924826;Round;G;VVS2;GIA;natural;Super Ideal
9947514;Oval;D;VS2;GIA;natural;Ideal
9836213;Heart;F;VVS1;GIA;natural;Very Good
9701667;Round;E;VS2;GIA;natural;Very Good
